eventid,iyear,imonth,iday,country,country_txt,gname,nkill,nwound,short_country_label,country_code
201304040032,2013,4,4,153,Pakistan,Unknown,2,3,PK,116
201304040033,2013,4,4,153,Pakistan,Unknown,0,0,PK,116
201304050012,2013,4,5,153,Pakistan,Unknown,0,0,PK,116
201304050013,2013,4,5,153,Pakistan,Unknown,0,0,PK,116
201304050018,2013,4,5,153,Pakistan,Unknown,1,3,PK,116
201304050026,2013,4,5,153,Pakistan,Unknown,2,0,PK,116
201304050031,2013,4,5,153,Pakistan,Unknown,0,0,PK,116
201304050042,2013,4,5,153,Pakistan,Unknown,0,0,PK,116
201304060004,2013,4,4,153,Pakistan,Taliban,5,7,PK,116
201304060008,2013,4,6,153,Pakistan,Unknown,0,0,PK,116
201304060014,2013,4,6,153,Pakistan,Unknown,0,1,PK,116
201304060016,2013,4,6,153,Pakistan,Unknown,0,1,PK,116
201304060019,2013,4,6,153,Pakistan,Unknown,1,0,PK,116
201304070004,2013,4,7,153,Pakistan,Unknown,0,1,PK,116
201304070005,2013,4,7,153,Pakistan,Unknown,0,1,PK,116
201304070007,2013,4,7,153,Pakistan,Unknown,0,0,PK,116
201304070012,2013,4,7,153,Pakistan,Unknown,0,0,PK,116
201304070033,2013,4,7,153,Pakistan,Unknown,2,0,PK,116
201304070038,2013,4,7,153,Pakistan,Unknown,0,0,PK,116
201304080007,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080008,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080009,2013,4,8,153,Pakistan,Baloch Liberation Army (BLA),0,4,PK,116
201304080010,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080012,2013,4,8,153,Pakistan,Jaish-e-Islam,2,0,PK,116
201304080017,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080018,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080020,2013,4,8,153,Pakistan,Unknown,2,3,PK,116
201304080021,2013,4,8,153,Pakistan,Unknown,0,1,PK,116
201304080022,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080023,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080024,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304080047,2013,4,8,153,Pakistan,Unknown,0,0,PK,116
201304090014,2013,4,9,153,Pakistan,Unknown,0,0,PK,116
201304090015,2013,4,9,153,Pakistan,Unknown,0,0,PK,116
201304090016,2013,4,9,153,Pakistan,Unknown,0,1,PK,116
201304090018,2013,4,9,153,Pakistan,Unknown,0,2,PK,116
201304090019,2013,4,9,153,Pakistan,Unknown,0,2,PK,116
201304090020,2013,4,9,153,Pakistan,Unknown,0,2,PK,116
201304090021,2013,4,9,153,Pakistan,Unknown,0,2,PK,116
201304090022,2013,4,9,153,Pakistan,Unknown,0,2,PK,116
201304090023,2013,4,9,153,Pakistan,Unknown,0,2,PK,116
201304090029,2013,4,9,153,Pakistan,Unknown,1,0,PK,116
201304090035,2013,4,9,153,Pakistan,Unknown,0,0,PK,116
201304100002,2013,4,10,153,Pakistan,Unknown,1,1,PK,116
201304100006,2013,4,10,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),9,5,PK,116
201304100012,2013,4,10,153,Pakistan,Unknown,0,0,PK,116
201304110002,2013,4,11,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201304110004,2013,4,11,153,Pakistan,Unknown,0,1,PK,116
201304110035,2013,4,11,153,Pakistan,Unknown,0,0,PK,116
201304110036,2013,4,11,153,Pakistan,Unknown,0,1,PK,116
201304110037,2013,4,11,153,Pakistan,Unknown,0,0,PK,116
201304110039,2013,4,11,153,Pakistan,Unknown,2,0,PK,116
201304110040,2013,4,11,153,Pakistan,Unknown,0,0,PK,116
201304110048,2013,4,11,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201304110050,2013,4,11,153,Pakistan,Unknown,0,0,PK,116
201304110051,2013,4,11,153,Pakistan,Unknown,1,0,PK,116
201304110069,2013,4,11,153,Pakistan,Unknown,3,22,PK,116
201304110071,2013,4,11,153,Pakistan,Unknown,0,2,PK,116
201304120012,2013,4,12,153,Pakistan,Unknown,0,0,PK,116
201304120013,2013,4,12,153,Pakistan,Unknown,0,0,PK,116
201304120014,2013,4,12,153,Pakistan,Unknown,1,0,PK,116
201304120015,2013,4,12,153,Pakistan,Unknown,1,0,PK,116
201304120016,2013,4,12,153,Pakistan,Unknown,0,0,PK,116
201304120017,2013,4,12,153,Pakistan,Unknown,0,0,PK,116
201304120018,2013,4,12,153,Pakistan,Unknown,0,0,PK,116
201304120019,2013,4,12,153,Pakistan,Unknown,0,0,PK,116
201304120032,2013,4,12,153,Pakistan,Unknown,0,7,PK,116
201304120033,2013,4,12,153,Pakistan,Unknown,0,1,PK,116
201304130001,2013,4,13,153,Pakistan,Unknown,9,7,PK,116
201304130008,2013,4,13,153,Pakistan,Unknown,0,0,PK,116
201304130012,2013,4,13,153,Pakistan,Unknown,0,0,PK,116
201304130016,2013,4,13,153,Pakistan,Unknown,0,0,PK,116
201304130017,2013,4,13,153,Pakistan,Unknown,1,4,PK,116
201304130018,2013,4,13,153,Pakistan,Unknown,0,0,PK,116
201304130019,2013,4,13,153,Pakistan,Unknown,0,0,PK,116
201304130020,2013,4,12,153,Pakistan,Unknown,0,1,PK,116
201304130021,2013,4,13,153,Pakistan,Unknown,0,0,PK,116
201304130022,2013,4,13,153,Pakistan,Unknown,3,3,PK,116
201304130026,2013,4,13,153,Pakistan,Unknown,0,4,PK,116
201304140002,2013,4,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201304140003,2013,4,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,2,PK,116
201304140012,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140015,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140016,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140017,2013,4,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,1,PK,116
201304140018,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140019,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140021,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140022,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304140025,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304150029,2013,4,15,153,Pakistan,Unknown,2,3,PK,116
201304150033,2013,4,15,153,Pakistan,Unknown,0,0,PK,116
201304150051,2013,4,14,153,Pakistan,Unknown,0,0,PK,116
201304150063,2013,4,15,153,Pakistan,Unknown,0,0,PK,116
201304150068,2013,4,15,153,Pakistan,Unknown,1,0,PK,116
201304150069,2013,4,15,153,Pakistan,Unknown,0,0,PK,116
201304150074,2013,4,15,153,Pakistan,Unknown,0,1,PK,116
201304150075,2013,4,15,153,Pakistan,Unknown,0,0,PK,116
201304150078,2013,4,15,153,Pakistan,Unknown,0,1,PK,116
201304160003,2013,4,16,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),18,60,PK,116
201304160005,2013,4,16,153,Pakistan,Baloch Liberation Army (BLA),4,25,PK,116
201304160006,2013,4,16,153,Pakistan,Unknown,4,8,PK,116
201304160011,2013,4,16,153,Pakistan,Unknown,0,2,PK,116
201304160012,2013,4,16,153,Pakistan,Unknown,0,0,PK,116
201304160017,2013,4,16,153,Pakistan,Unknown,2,7,PK,116
201304160019,2013,4,16,153,Pakistan,Unknown,6,5,PK,116
201304160020,2013,4,16,153,Pakistan,Lashkar-e-Islam (Pakistan),0,0,PK,116
201304160021,2013,4,16,153,Pakistan,Unknown,0,1,PK,116
201304160022,2013,4,15,153,Pakistan,Unknown,0,0,PK,116
201304160023,2013,4,16,153,Pakistan,Unknown,0,0,PK,116
201304160024,2013,4,17,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),8,1,PK,116
201304160025,2013,4,16,153,Pakistan,Unknown,0,1,PK,116
201304170004,2013,4,17,153,Pakistan,Unknown,0,3,PK,116
201304170005,2013,4,16,153,Pakistan,Unknown,0,0,PK,116
201304170007,2013,4,17,153,Pakistan,Unknown,0,3,PK,116
201304170008,2013,4,17,153,Pakistan,Unknown,0,2,PK,116
201304170028,2013,4,17,153,Pakistan,Unknown,0,0,PK,116
201304170031,2013,4,17,153,Pakistan,Unknown,0,1,PK,116
201304180009,2013,4,18,153,Pakistan,Baloch Liberation Army (BLA),0,0,PK,116
201304180015,2013,4,18,153,Pakistan,Unknown,0,0,PK,116
201304190008,2013,4,19,153,Pakistan,Unknown,0,2,PK,116
201304190013,2013,4,19,153,Pakistan,Unknown,0,3,PK,116
201304190014,2013,4,19,153,Pakistan,Unknown,4,3,PK,116
201304190015,2013,4,19,153,Pakistan,Unknown,0.33,4.66,PK,116
201304190016,2013,4,19,153,Pakistan,Unknown,0.34,4.67,PK,116
201304190017,2013,4,19,153,Pakistan,Unknown,0.33,4.67,PK,116
201304190020,2013,4,19,153,Pakistan,Unknown,1,3,PK,116
201304190021,2013,4,19,153,Pakistan,Unknown,0,0,PK,116
201304190023,2013,4,19,153,Pakistan,Unknown,0,0,PK,116
201304190025,2013,4,19,153,Pakistan,Unknown,3,0,PK,116
201304190039,2013,4,19,153,Pakistan,Unknown,3,0,PK,116
201304200002,2013,4,20,153,Pakistan,Unknown,5,4,PK,116
201304200012,2013,4,20,153,Pakistan,Unknown,4,0,PK,116
201304200016,2013,4,20,153,Pakistan,Unknown,0,1,PK,116
201304200017,2013,4,20,153,Pakistan,Unknown,0,0,PK,116
201304200021,2013,4,20,153,Pakistan,Unknown,0,2,PK,116
201304200024,2013,4,20,153,Pakistan,Unknown,4,3,PK,116
201304200032,2013,4,20,153,Pakistan,Unknown,0,1,PK,116
201304200033,2013,4,20,153,Pakistan,Unknown,0,0,PK,116
201304210005,2013,4,21,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201304210006,2013,4,21,153,Pakistan,Baloch Republican Army (BRA),2,1,PK,116
201304210009,2013,4,21,153,Pakistan,Unknown,0,12,PK,116
201304210014,2013,4,21,153,Pakistan,Unknown,0,0,PK,116
201304210015,2013,4,21,153,Pakistan,Mujahideen Ansar,4,6,PK,116
201304210028,2013,4,21,153,Pakistan,Unknown,0,0,PK,116
201304210031,2013,4,21,153,Pakistan,Unknown,0,0,PK,116
201304210032,2013,4,21,153,Pakistan,Unknown,0,1,PK,116
201304220014,2013,4,22,153,Pakistan,Unknown,0,2,PK,116
201304220015,2013,4,22,153,Pakistan,Baloch Liberation Army (BLA),0,0,PK,116
201304220016,2013,4,22,153,Pakistan,Lashkar-e-Balochistan,1,2,PK,116
201304220017,2013,4,22,153,Pakistan,Unknown,0,5,PK,116
201304220019,2013,4,22,153,Pakistan,Unknown,0,0,PK,116
201304220020,2013,4,21,153,Pakistan,Unknown,0,0,PK,116
201304220039,2013,4,22,153,Pakistan,Unknown,3,3,PK,116
201304220040,2013,4,22,153,Pakistan,Unknown,1,0,PK,116
201304220041,2013,4,22,153,Pakistan,Unknown,1,1,PK,116
201304220042,2013,4,22,153,Pakistan,Unknown,1,0,PK,116
201304220044,2013,4,22,153,Pakistan,Unknown,0,0,PK,116
201304230002,2013,4,23,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,15,PK,116
201304230012,2013,4,23,153,Pakistan,Unknown,0,0,PK,116
201304230013,2013,4,23,153,Pakistan,Lashkar-e-Jhangvi,7,30,PK,116
201304230014,2013,4,23,153,Pakistan,United Baloch Army (UBA),0,5,PK,116
201304230015,2013,4,23,153,Pakistan,United Baloch Army (UBA),0,0,PK,116
201304230016,2013,4,23,153,Pakistan,United Baloch Army (UBA),0,2,PK,116
201304230017,2013,4,23,153,Pakistan,Unknown,0,5,PK,116
201304230023,2013,4,23,153,Pakistan,Unknown,0,0,PK,116
201304230025,2013,4,23,153,Pakistan,Baloch Liberation Army (BLA),0,0,PK,116
201304230027,2013,4,23,153,Pakistan,Unknown,0,0,PK,116
201304230042,2013,4,23,153,Pakistan,Unknown,0,0,PK,116
201304230043,2013,4,23,153,Pakistan,Unknown,0,4,PK,116
201304240001,2013,4,24,153,Pakistan,Unknown,0,6,PK,116
201304240007,2013,4,24,153,Pakistan,Unknown,0,13,PK,116
201304240008,2013,4,24,153,Pakistan,Unknown,0,0,PK,116
201304240009,2013,4,24,153,Pakistan,Unknown,0,2,PK,116
201304240010,2013,4,24,153,Pakistan,Unknown,0,2,PK,116
201304240011,2013,4,24,153,Pakistan,Unknown,0,4,PK,116
201304240025,2013,4,24,153,Pakistan,Unknown,0,0,PK,116
201304240026,2013,4,24,153,Pakistan,Unknown,0,2,PK,116
201304240029,2013,4,24,153,Pakistan,Unknown,0,0,PK,116
201304240037,2013,4,24,153,Pakistan,Sindhu Desh Liberation Army (SDLA),0,0,PK,116
201304240038,2013,4,24,153,Pakistan,Unknown,1,1,PK,116
201304240045,2013,4,24,153,Pakistan,Unknown,0,0,PK,116
201304240048,2013,4,24,153,Pakistan,Unknown,0,0,PK,116
201304240055,2013,4,24,153,Pakistan,Unknown,2,0,PK,116
201304240058,2013,4,24,153,Pakistan,Unknown,6,0,PK,116
201304250002,2013,4,25,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),5,8,PK,116
201304250011,2013,4,25,153,Pakistan,Unknown,1,0,PK,116
201304250015,2013,4,25,153,Pakistan,Baloch Liberation Army (BLA),1,1,PK,116
201304250016,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304250017,2013,4,25,153,Pakistan,Unknown,0,0,PK,116
201304250018,2013,4,25,153,Pakistan,Unknown,0,0,PK,116
201304250020,2013,4,25,153,Pakistan,Unknown,0,4,PK,116
201304260001,2013,4,26,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),11,40,PK,116
201304260012,2013,4,26,153,Pakistan,Unknown,0,2,PK,116
201304260013,2013,4,26,153,Pakistan,Baloch Liberation Army (BLA),0,5,PK,116
201304260017,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304260018,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304260019,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304260021,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304260032,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304260038,2013,4,26,153,Pakistan,Unknown,0,0,PK,116
201304270004,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270007,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270008,2013,4,28,153,Pakistan,Unknown,2,0,PK,116
201304270011,2013,4,27,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201304270012,2013,4,27,153,Pakistan,Unknown,1,1,PK,116
201304270014,2013,4,27,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,20,PK,116
201304270015,2013,4,27,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),6,28,PK,116
201304270016,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270017,2013,4,27,153,Pakistan,Unknown,0,4,PK,116
201304270018,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270019,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270020,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270021,2013,4,27,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,11,PK,116
201304270022,2013,4,26,153,Pakistan,Unknown,1,0,PK,116
201304270026,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270033,2013,4,26,153,Pakistan,Unknown,3,0,PK,116
201304270038,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270039,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304270040,2013,4,27,153,Pakistan,Unknown,0,0,PK,116
201304280002,2013,4,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),5,26,PK,116
201304280003,2013,4,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),3,12,PK,116
201304280004,2013,4,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,5,PK,116
201304280010,2013,4,28,153,Pakistan,Unknown,0,0,PK,116
201304280011,2013,4,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201304280012,2013,4,28,153,Pakistan,Unknown,0,0,PK,116
201304280016,2013,4,28,153,Pakistan,Unknown,1,3,PK,116
201304280017,2013,4,28,153,Pakistan,Unknown,0,0,PK,116
201304280018,2013,4,28,153,Pakistan,Unknown,1,4,PK,116
201304280026,2013,4,28,153,Pakistan,Unknown,0,0,PK,116
201304280027,2013,4,28,153,Pakistan,Unknown,0,1,PK,116
201304280028,2013,4,28,153,Pakistan,Unknown,10,15,PK,116
201304280029,2013,4,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,0,PK,116
201304280031,2013,4,28,153,Pakistan,Unknown,0,2,PK,116
201304280043,2013,4,28,153,Pakistan,Unknown,1,0,PK,116
201304280048,2013,4,28,153,Pakistan,Unknown,0,1,PK,116
201304280066,2013,4,28,153,Pakistan,Unknown,0,0,PK,116
201304290001,2013,4,29,153,Pakistan,Unknown,9,43,PK,116
201304290002,2013,4,29,153,Pakistan,Unknown,1,0,PK,116
201304290003,2013,4,29,153,Pakistan,Unknown,1,12,PK,116
201304290004,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304290019,2013,4,29,153,Pakistan,Unknown,0,2,PK,116
201304290020,2013,4,29,153,Pakistan,Sindhu Desh Liberation Army (SDLA),0,0,PK,116
201304290021,2013,4,29,153,Pakistan,Sindhu Desh Liberation Army (SDLA),0,0,PK,116
201304290022,2013,4,29,153,Pakistan,Sindhu Desh Liberation Army (SDLA),0,0,PK,116
201304290023,2013,4,29,153,Pakistan,Sindhu Desh Liberation Army (SDLA),0,0,PK,116
201304290025,2013,4,29,153,Pakistan,Unknown,0,2,PK,116
201304290026,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304290027,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304290030,2013,4,29,153,Pakistan,Unknown,2,1,PK,116
201304290039,2013,4,29,153,Pakistan,Unknown,0,2,PK,116
201304290045,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304290046,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304290047,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304290050,2013,4,29,153,Pakistan,Unknown,0,0,PK,116
201304300014,2013,4,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201304300020,2013,4,30,153,Pakistan,Unknown,3,0,PK,116
201304300021,2013,4,30,153,Pakistan,Unknown,0,0,PK,116
201304300032,2013,4,30,153,Pakistan,Unknown,0,2,PK,116
201304300033,2013,4,30,153,Pakistan,Unknown,0,0,PK,116
201304300040,2013,4,30,153,Pakistan,Unknown,2,3,PK,116
201304300041,2013,4,30,153,Pakistan,Unknown,1,0,PK,116
201305010001,2013,5,1,153,Pakistan,Unknown,0,0,PK,116
201305010002,2013,5,1,153,Pakistan,Unknown,0,4,PK,116
201305010010,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305010014,2013,5,1,153,Pakistan,Unknown,0,0,PK,116
201305010015,2013,5,1,153,Pakistan,Unknown,0,0,PK,116
201305010022,2013,5,1,153,Pakistan,Unknown,0,0,PK,116
201305010023,2013,5,1,153,Pakistan,Unknown,0,0,PK,116
201305010024,2013,5,1,153,Pakistan,Unknown,1,2,PK,116
201305010025,2013,5,1,153,Pakistan,Unknown,0,4,PK,116
201305010026,2013,5,1,153,Pakistan,Unknown,1,0,PK,116
201305010027,2013,5,1,153,Pakistan,Unknown,2,1,PK,116
201305010031,2013,5,1,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201305010034,2013,5,1,153,Pakistan,Unknown,0,3,PK,116
201305010038,2013,5,1,153,Pakistan,Unknown,0,0,PK,116
201305020005,2013,5,2,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,8,PK,116
201305020006,2013,5,2,153,Pakistan,Zehri Youth Force (ZYF),0,0,PK,116
201305020007,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305020008,2013,5,2,153,Pakistan,Unknown,0,1,PK,116
201305020009,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305020015,2013,5,2,153,Pakistan,Unknown,1,0,PK,116
201305020021,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305020022,2013,5,2,153,Pakistan,Unknown,3,1,PK,116
201305020024,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305030012,2013,5,3,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,5,PK,116
201305030013,2013,5,3,153,Pakistan,Unknown,2,0,PK,116
201305030016,2013,5,3,153,Pakistan,Unknown,1,0,PK,116
201305030022,2013,5,3,153,Pakistan,Unknown,2,1,PK,116
201305030025,2013,5,3,153,Pakistan,Unknown,0,0,PK,116
201305030026,2013,5,3,153,Pakistan,Unknown,5,0,PK,116
201305030027,2013,5,3,153,Pakistan,Unknown,0,0,PK,116
201305030028,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305030029,2013,5,2,153,Pakistan,Unknown,0,0,PK,116
201305030031,2013,5,3,153,Pakistan,Unknown,1,0,PK,116
201305040004,2013,5,4,153,Pakistan,Unknown,0,2,PK,116
201305040007,2013,5,4,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2.5,15,PK,116
201305040022,2013,5,4,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),3.5,15,PK,116
201305040024,2013,5,4,153,Pakistan,Unknown,0,1,PK,116
201305040031,2013,5,5,153,Pakistan,Unknown,0,0,PK,116
201305040034,2013,5,4,153,Pakistan,Unknown,0,0,PK,116
201305040035,2013,5,4,153,Pakistan,Unknown,0,0,PK,116
201305040040,2013,5,4,153,Pakistan,Unknown,1,0,PK,116
201305040046,2013,5,5,153,Pakistan,Unknown,2,0,PK,116
201305050001,2013,5,5,153,Pakistan,Unknown,0,2,PK,116
201305050002,2013,5,5,153,Pakistan,Unknown,0,3,PK,116
201305050003,2013,5,5,153,Pakistan,Unknown,0,7,PK,116
201305050004,2013,5,5,153,Pakistan,Unknown,0,3,PK,116
201305050005,2013,5,5,153,Pakistan,Unknown,4,1,PK,116
201305050006,2013,5,4,153,Pakistan,Unknown,0,2,PK,116
201305050007,2013,5,4,153,Pakistan,Unknown,0,0,PK,116
201305050008,2013,5,5,153,Pakistan,Unknown,0,0,PK,116
201305050009,2013,5,5,153,Pakistan,Unknown,0,0,PK,116
201305050040,2013,5,5,153,Pakistan,Unknown,0,2,PK,116
201305050043,2013,5,5,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,3,PK,116
201305050048,2013,5,5,153,Pakistan,United Baloch Army (UBA),3,0,PK,116
201305050051,2013,5,5,153,Pakistan,Unknown,0,0,PK,116
201305060001,2013,5,6,153,Pakistan,Unknown,0,2,PK,116
201305060003,2013,5,5,153,Pakistan,Unknown,0,5,PK,116
201305060013,2013,5,6,153,Pakistan,Unknown,0,0,PK,116
201305060025,2013,5,6,153,Pakistan,Unknown,0,0,PK,116
201305060026,2013,5,6,153,Pakistan,Unknown,0,0,PK,116
201305060039,2013,5,6,153,Pakistan,Unknown,0,0,PK,116
201305060040,2013,5,6,153,Pakistan,Unknown,0,0,PK,116
201305070001,2013,5,5,153,Pakistan,Unknown,0,5,PK,116
201305070004,2013,5,6,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),23,70,PK,116
201305070008,2013,5,7,153,Pakistan,Unknown,13,31,PK,116
201305070023,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305070029,2013,5,7,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),6,5,PK,116
201305070030,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305070035,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305070036,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305070038,2013,5,5,153,Pakistan,Unknown,1,3,PK,116
201305070040,2013,5,7,153,Pakistan,Unknown,0,1,PK,116
201305070044,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305070048,2013,5,7,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201305070053,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305080002,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080003,2013,5,8,153,Pakistan,Unknown,0,14,PK,116
201305080006,2013,5,8,153,Pakistan,Unknown,2,0,PK,116
201305080007,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080020,2013,5,8,153,Pakistan,Unknown,0,2,PK,116
201305080022,2013,5,8,153,Pakistan,Unknown,4,23,PK,116
201305080024,2013,5,8,153,Pakistan,Unknown,2,14,PK,116
201305080025,2013,5,8,153,Pakistan,Unknown,2,6,PK,116
201305080026,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080027,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080028,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080029,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080030,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080031,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080032,2013,5,8,153,Pakistan,Unknown,0,4,PK,116
201305080033,2013,5,9,153,Pakistan,Unknown,0,0,PK,116
201305080034,2013,5,8,153,Pakistan,Unknown,4,5,PK,116
201305080041,2013,5,8,153,Pakistan,Unknown,0,3,PK,116
201305080042,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080043,2013,5,7,153,Pakistan,Unknown,0,0,PK,116
201305080048,2013,5,8,153,Pakistan,Unknown,0,0,PK,116
201305080049,2013,5,8,153,Pakistan,Unknown,0,3,PK,116
201305090010,2013,5,9,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,4,PK,116
201305090011,2013,5,9,153,Pakistan,Unknown,0,2,PK,116
201305090012,2013,5,9,153,Pakistan,Unknown,2,0,PK,116
201305090019,2013,5,9,153,Pakistan,Unknown,0,18,PK,116
201305090020,2013,5,9,153,Pakistan,Unknown,5,3,PK,116
201305090022,2013,5,9,153,Pakistan,Unknown,2,6,PK,116
201305090023,2013,5,9,153,Pakistan,Baloch Liberation Front (BLF),1,3,PK,116
201305090032,2013,5,9,153,Pakistan,Unknown,1,6,PK,116
201305090033,2013,5,9,153,Pakistan,Unknown,0,0,PK,116
201305090034,2013,5,8,153,Pakistan,Unknown,2,1,PK,116
201305090035,2013,5,9,153,Pakistan,Unknown,0,1,PK,116
201305090036,2013,5,9,153,Pakistan,Unknown,0,0,PK,116
201305090040,2013,5,9,153,Pakistan,Unknown,1,6,PK,116
201305090041,2013,5,9,153,Pakistan,Unknown,0,0,PK,116
201305090045,2013,5,9,153,Pakistan,Unknown,1,0,PK,116
201305090049,2013,5,9,153,Pakistan,Unknown,1,4,PK,116
201305100001,2013,5,11,153,Pakistan,Unknown,0,5,PK,116
201305100002,2013,5,10,153,Pakistan,Unknown,0,5,PK,116
201305100010,2013,5,10,153,Pakistan,Unknown,3,5,PK,116
201305100011,2013,5,10,153,Pakistan,Unknown,2,10.5,PK,116
201305100012,2013,5,10,153,Pakistan,Unknown,0,0,PK,116
201305100013,2013,5,10,153,Pakistan,Unknown,0,0,PK,116
201305100014,2013,5,10,153,Pakistan,Unknown,0,5,PK,116
201305100015,2013,5,10,153,Pakistan,Unknown,0,0,PK,116
201305100022,2013,5,10,153,Pakistan,Unknown,12,12,PK,116
201305100023,2013,5,10,153,Pakistan,Unknown,2,5,PK,116
201305100026,2013,5,10,153,Pakistan,Unknown,2,0,PK,116
201305100027,2013,5,10,153,Pakistan,Unknown,0,1,PK,116
